pickup lat, pickup lon, hour, count, passengers, fare, trip time, trip distance, JFK trips, credit payments, cash payments,coffee,trending,food,sights,arts,specials,topPicks,outdoors,shops,drinks,neighborhood,cluster
40.74,-73.83,14,1,1,44.3,57,13.02,0,0,1,26,0,44,7,9,1,15,70,18,16,Queens,4
40.74,-73.83,15,2,1,14.55,12,4.02,0,0,1,26,0,44,7,9,1,15,70,18,16,Queens,13
40.74,-73.83,17,2,1,26.4,22,6.23,0,0.5,0.5,26,0,44,7,9,1,15,70,18,16,Queens,1
40.74,-73.83,18,1,1,17.8,11,4.3,0,1,0,26,0,44,7,9,1,15,70,18,16,Queens,22
40.74,-73.83,19,4,1.25,28.17,17.75,7.64,0,0.75,0.25,26,0,44,7,9,1,15,70,18,16,Queens,12
40.74,-73.83,2,1,5,15.3,12,3.78,0,0,1,26,0,44,7,9,1,15,70,18,16,Queens,11
40.74,-73.83,20,5,1.8,21.42,13.2,5.9,0,0.4,0.6,26,0,44,7,9,1,15,70,18,16,Queens,29
40.74,-73.83,22,3,2.33,16.87,11.67,4.5,0,0.33,0.67,26,0,44,7,9,1,15,70,18,16,Queens,16
40.74,-73.83,23,2,1.5,10.3,6,2.42,0,0,1,26,0,44,7,9,1,15,70,18,16,Queens,0
40.74,-73.83,3,2,1.5,21.05,11,6.57,0,0,1,26,0,44,7,9,1,15,70,18,16,Queens,24
40.74,-73.83,5,2,1,16.65,8,4.09,0,1,0,26,0,44,7,9,1,15,70,18,16,Queens,20
40.74,-73.83,6,3,1.33,17.8,10.33,5.28,0,0,1,26,0,44,7,9,1,15,70,18,16,Queens,14
40.74,-73.83,7,3,1,23.98,10.67,7.17,0,0.33,0.67,26,0,44,7,9,1,15,70,18,16,Queens,8
40.74,-73.83,8,2,3,21.68,12,5.44,0,1,0,26,0,44,7,9,1,15,70,18,16,Queens,2
40.74,-73.84,0,28,2.25,44.67,16.96,8.18,0.54,0.75,0.25,26,0,44,7,9,1,15,70,18,16,Queens,7
40.74,-73.84,1,24,1.83,40.4,13.46,6.44,0.29,0.46,0.54,26,0,44,7,9,1,15,70,18,16,Queens,9
40.74,-73.84,10,18,1.5,34.25,20.94,5.94,0.33,0.5,0.5,26,0,44,7,9,1,15,70,18,16,Queens,18
40.74,-73.84,11,16,1.06,34.79,24.5,6.96,0.38,0.38,0.63,26,0,44,7,9,1,15,70,18,16,Queens,23
40.74,-73.84,12,22,1.73,39.15,24,6.54,0.5,0.36,0.59,26,0,44,7,9,1,15,70,18,16,Queens,17
40.74,-73.84,13,28,1.57,61.46,33.18,10.45,0.68,0.53,0.47,26,0,44,7,9,1,15,70,18,16,Queens,10
40.74,-73.84,14,41,1.85,54.61,30.66,8.82,0.68,0.56,0.44,26,0,44,7,9,1,15,70,18,16,Queens,4
40.74,-73.84,15,32,1.94,55.15,35,8.97,0.69,0.6,0.41,26,0,44,7,9,1,15,70,18,16,Queens,13
40.74,-73.84,16,30,1.27,60.05,34.83,9.26,0.67,0.67,0.3,26,0,44,7,9,1,15,70,18,16,Queens,3
40.74,-73.84,17,21,1.71,51.12,30.62,8.34,0.76,0.43,0.57,26,0,44,7,9,1,15,70,18,16,Queens,1
40.74,-73.84,18,32,2.25,60.58,30.6,10.26,0.69,0.41,0.59,26,0,44,7,9,1,15,70,18,16,Queens,22
40.74,-73.84,19,19,1.63,56.12,21.74,8.46,0.74,0.68,0.32,26,0,44,7,9,1,15,70,18,16,Queens,12
40.74,-73.84,2,13,1.92,15.65,9.38,3.24,0.08,0.23,0.77,26,0,44,7,9,1,15,70,18,16,Queens,11
40.74,-73.84,20,28,1.47,61.22,21.82,9.63,0.68,0.72,0.29,26,0,44,7,9,1,15,70,18,16,Queens,29
40.74,-73.84,21,28,1.57,50.61,25.71,8.73,0.71,0.64,0.36,26,0,44,7,9,1,15,70,18,16,Queens,19
40.74,-73.84,22,23,2.39,42.05,17.87,7.09,0.52,0.52,0.48,26,0,44,7,9,1,15,70,18,16,Queens,16
40.74,-73.84,23,41,2.2,49.32,19.44,8.28,0.51,0.63,0.34,26,0,44,7,9,1,15,70,18,16,Queens,28
40.74,-73.84,3,15,1.6,20.11,11,4.7,0.13,0.27,0.73,26,0,44,7,9,1,15,70,18,16,Queens,24
40.74,-73.84,4,13,1.54,23.97,10.54,4.19,0.23,0.38,0.62,26,0,44,7,9,1,15,70,18,16,Queens,6
40.74,-73.84,5,14,1.5,38.71,12.07,7.76,0.43,0.5,0.43,26,0,44,7,9,1,15,70,18,16,Queens,20
40.74,-73.84,6,17,1.82,45.47,19.47,7.65,0.53,0.71,0.24,26,0,44,7,9,1,15,70,18,16,Queens,21
40.74,-73.84,7,20,1.65,49.06,30.25,8.54,0.65,0.7,0.3,26,0,44,7,9,1,15,70,18,16,Queens,8
40.74,-73.84,8,38,1.87,52.76,62.4,9.24,0.68,0.58,0.42,26,0,44,7,9,1,15,70,18,16,Queens,2
40.74,-73.84,9,19,1.79,57.28,34.32,9.27,0.47,0.74,0.21,26,0,44,7,9,1,15,70,18,16,Queens,15
40.74,-73.86,0,11,1.45,39.32,14.73,7.19,0.45,0.55,0.36,54,0,133,25,24,9,29,94,70,19,Queens,7
40.74,-73.86,1,14,1.79,30.8,14.5,6.49,0.29,0.36,0.64,54,0,133,25,24,9,29,94,70,19,Queens,9
40.74,-73.86,10,6,1.67,28.22,14.33,4.33,0.33,0.5,0.5,54,0,133,25,24,9,29,94,70,19,Queens,18
40.74,-73.86,11,2,1,17.8,15,5.1,0,0,0.5,54,0,133,25,24,9,29,94,70,19,Queens,23
40.74,-73.86,12,9,1.78,26.59,20.33,4.07,0.33,0.22,0.78,54,0,133,25,24,9,29,94,70,19,Queens,17
40.74,-73.86,13,8,3.13,23.88,199,4.37,0.13,0.25,0.75,54,0,133,25,24,9,29,94,70,19,Queens,10
40.74,-73.86,14,9,2.33,34.3,16.67,5.07,0.33,0.44,0.56,54,0,133,25,24,9,29,94,70,19,Queens,4
40.74,-73.86,15,10,1.6,37.23,29.9,6.12,0.4,0.3,0.7,54,0,133,25,24,9,29,94,70,19,Queens,13
40.74,-73.86,16,9,2.22,51.31,31.78,7.17,0.78,0.44,0.56,54,0,133,25,24,9,29,94,70,19,Queens,3
40.74,-73.86,17,6,1.83,51.89,17.83,6.38,0.67,0.67,0.33,54,0,133,25,24,9,29,94,70,19,Queens,1
40.74,-73.86,18,5,1.4,40.05,23.8,5.65,0.6,0.4,0.6,54,0,133,25,24,9,29,94,70,19,Queens,22
40.74,-73.86,19,7,2,48.28,19.14,6.47,0.57,0.57,0.43,54,0,133,25,24,9,29,94,70,19,Queens,12
40.74,-73.86,2,10,1.5,11.8,8.8,2.59,0,0.2,0.7,54,0,133,25,24,9,29,94,70,19,Queens,11
40.74,-73.86,20,9,1.89,38.4,21.89,7.64,0.44,0.33,0.67,54,0,133,25,24,9,29,94,70,19,Queens,29
40.74,-73.86,21,6,1.83,37.82,24.83,7,0.33,0.67,0.33,54,0,133,25,24,9,29,94,70,19,Queens,19
40.74,-73.86,22,7,1,16.88,14,3.9,0,0.14,0.86,54,0,133,25,24,9,29,94,70,19,Queens,16
40.74,-73.86,23,10,1.6,30.03,14.8,5.68,0.3,0.3,0.7,54,0,133,25,24,9,29,94,70,19,Queens,0
40.74,-73.86,3,5,1.2,15.26,9,3.43,0,0.4,0.6,54,0,133,25,24,9,29,94,70,19,Queens,24
40.74,-73.86,4,11,1.45,17.58,9.82,4.29,0,0.55,0.45,54,0,133,25,24,9,29,94,70,19,Queens,6
40.74,-73.86,5,10,1.1,34.44,13.6,7.18,0.3,0.3,0.7,54,0,133,25,24,9,29,94,70,19,Queens,20
40.74,-73.86,6,11,1.91,25.12,11.27,5.36,0.18,0.36,0.64,54,0,133,25,24,9,29,94,70,19,Queens,14
40.74,-73.86,7,8,2.75,24.92,18.37,5.12,0.13,0.5,0.5,54,0,133,25,24,9,29,94,70,19,Queens,8
40.74,-73.86,8,9,2.11,43.89,27.44,6.89,0.22,0.56,0.44,54,0,133,25,24,9,29,94,70,19,Queens,2
40.74,-73.86,9,9,1.33,63.8,38.44,11.53,0.33,0.44,0.56,54,0,133,25,24,9,29,94,70,19,Queens,15
40.74,-73.87,0,90,1.5,14.66,10.42,3.42,0,0.29,0.69,54,0,133,25,24,9,29,94,70,19,Queens,7
40.74,-73.87,1,117,1.58,15.25,10.66,3.62,0,0.32,0.65,54,0,133,25,24,9,29,94,70,19,Queens,9
40.74,-73.87,10,64,1.94,13.48,12.06,2.84,0,0.3,0.67,54,0,133,25,24,9,29,94,70,19,Queens,18
40.74,-73.87,11,39,1.44,17.54,35.61,3.72,0,0.31,0.67,54,0,133,25,24,9,29,94,70,19,Queens,23
40.74,-73.87,12,41,1.78,12.54,11.07,2.6,0,0.27,0.73,54,0,133,25,24,9,29,94,70,19,Queens,17
40.74,-73.87,13,30,1.6,12.25,13.43,2.31,0,0.1,0.9,54,0,133,25,24,9,29,94,70,19,Queens,10
40.74,-73.87,14,29,1.59,14.73,14.17,2.71,0,0.41,0.59,54,0,133,25,24,9,29,94,70,19,Queens,4
40.74,-73.87,15,36,1.92,18.56,17.47,3.75,0.06,0.22,0.78,54,0,133,25,24,9,29,94,70,19,Queens,13
40.74,-73.87,16,31,1.45,11.75,10.32,2.22,0,0.13,0.84,54,0,133,25,24,9,29,94,70,19,Queens,3
40.74,-73.87,17,26,1.58,18.56,17.65,4.14,0,0.19,0.81,54,0,133,25,24,9,29,94,70,19,Queens,1
40.74,-73.87,18,29,1.21,16.42,14.73,3.04,0.03,0.48,0.52,54,0,133,25,24,9,29,94,70,19,Queens,22
40.74,-73.87,19,19,1.37,14.3,15,2.9,0,0.37,0.63,54,0,133,25,24,9,29,94,70,19,Queens,12
40.74,-73.87,2,112,1.87,12.57,8.49,2.75,0,0.31,0.68,54,0,133,25,24,9,29,94,70,19,Queens,11
40.74,-73.87,20,24,1.62,14.32,13.21,2.83,0,0.42,0.58,54,0,133,25,24,9,29,94,70,19,Queens,29
40.74,-73.87,21,36,1.72,14.84,10.61,3.06,0,0.39,0.61,54,0,133,25,24,9,29,94,70,19,Queens,19
40.74,-73.87,22,43,1.39,15,13,3.26,0,0.28,0.7,54,0,133,25,24,9,29,94,70,19,Queens,16
40.74,-73.87,23,66,1.59,16.94,13.59,3.99,0,0.38,0.58,54,0,133,25,24,9,29,94,70,19,Queens,0
40.74,-73.87,3,95,1.85,11.83,8.3,2.42,0,0.39,0.61,54,0,133,25,24,9,29,94,70,19,Queens,24
40.74,-73.87,4,85,1.81,14.39,10.22,3.36,0,0.24,0.75,54,0,133,25,24,9,29,94,70,19,Queens,6
40.74,-73.87,5,99,1.81,17.72,26.24,4.5,0.01,0.31,0.67,54,0,133,25,24,9,29,94,70,19,Queens,20
40.74,-73.87,6,119,1.48,17.8,13.85,4.3,0.01,0.45,0.55,54,0,133,25,24,9,29,94,70,19,Queens,14
40.74,-73.87,7,127,1.76,16.17,24.73,3.49,0,0.36,0.64,54,0,133,25,24,9,29,94,70,19,Queens,8
40.74,-73.87,8,117,1.48,16.32,42.2,3.55,0,0.38,0.61,54,0,133,25,24,9,29,94,70,19,Queens,2
40.74,-73.87,9,82,1.49,21.62,16.88,4.52,0,0.44,0.56,54,0,133,25,24,9,29,94,70,19,Queens,15
40.74,-73.89,0,43,1.84,16.53,12.16,3.8,0,0.33,0.65,23,1,199,9,16,13,30,68,84,45,Queens,7
40.74,-73.89,1,46,1.78,14.61,10.8,3.57,0,0.3,0.7,23,1,199,9,16,13,30,68,84,45,Queens,9
40.74,-73.89,10,35,1.54,14.18,12.23,2.95,0,0.23,0.77,23,1,199,9,16,13,30,68,84,45,Queens,18
40.74,-73.89,11,34,1.59,12.84,11.44,2.59,0,0.26,0.74,23,1,199,9,16,13,30,68,84,45,Queens,23
40.74,-73.89,12,26,1.5,14.51,13.5,2.81,0,0.35,0.65,23,1,199,9,16,13,30,68,84,45,Queens,17
40.74,-73.89,13,14,1.57,13.38,12.71,2.42,0,0.29,0.71,23,1,199,9,16,13,30,68,84,45,Queens,10
40.74,-73.89,14,20,1.4,12.81,13.35,2.31,0,0.2,0.8,23,1,199,9,16,13,30,68,84,45,Queens,4
40.74,-73.89,15,17,1.88,13.27,14.23,2.44,0,0.23,0.77,23,1,199,9,16,13,30,68,84,45,Queens,13
40.74,-73.89,16,22,1.82,10.51,8.41,1.74,0,0.14,0.86,23,1,199,9,16,13,30,68,84,45,Queens,3
40.74,-73.89,17,24,1.54,17,17.08,3.71,0,0.25,0.71,23,1,199,9,16,13,30,68,84,45,Queens,1
40.74,-73.89,18,16,1.56,14.15,12.62,2.99,0,0.25,0.75,23,1,199,9,16,13,30,68,84,45,Queens,22
40.74,-73.89,19,14,2,15.95,10.14,4.2,0,0.43,0.5,23,1,199,9,16,13,30,68,84,45,Queens,12
40.74,-73.89,2,45,1.98,14.22,10.64,3.25,0,0.24,0.76,23,1,199,9,16,13,30,68,84,45,Queens,11
40.74,-73.89,20,14,2.43,16.02,12.5,3.34,0,0.29,0.71,23,1,199,9,16,13,30,68,84,45,Queens,29
40.74,-73.89,21,24,1.83,14.58,11.96,3.19,0,0.21,0.79,23,1,199,9,16,13,30,68,84,45,Queens,19
40.74,-73.89,22,19,1.26,14.85,11.26,3.23,0,0.31,0.69,23,1,199,9,16,13,30,68,84,45,Queens,16
40.74,-73.89,23,42,2.02,15.98,12.09,3.72,0,0.31,0.69,23,1,199,9,16,13,30,68,84,45,Queens,0
40.74,-73.89,3,62,1.98,18.69,14.56,4.69,0,0.23,0.76,23,1,199,9,16,13,30,68,84,45,Queens,24
40.74,-73.89,4,52,1.79,16.46,12.94,4.24,0,0.19,0.79,23,1,199,9,16,13,30,68,84,45,Queens,6
40.74,-73.89,5,91,1.6,17.4,12.63,4.33,0,0.26,0.74,23,1,199,9,16,13,30,68,84,45,Queens,20
40.74,-73.89,6,79,1.72,14.22,9.82,3.28,0,0.34,0.65,23,1,199,9,16,13,30,68,84,45,Queens,14
40.74,-73.89,7,74,1.53,20.25,36.99,4.54,0,0.49,0.51,23,1,199,9,16,13,30,68,84,45,Queens,8
40.74,-73.89,8,67,1.64,17.65,16.09,3.68,0,0.54,0.46,23,1,199,9,16,13,30,68,84,45,Queens,2
40.74,-73.89,9,32,1.63,18.84,17.94,3.93,0,0.34,0.66,23,1,199,9,16,13,30,68,84,45,Queens,15
40.74,-73.9,0,132,1.77,14.33,10.77,3.28,0,0.21,0.78,23,1,199,9,16,13,30,68,84,45,Queens,7
40.74,-73.9,1,129,1.81,15.13,11.12,3.57,0,0.31,0.67,23,1,199,9,16,13,30,68,84,45,Queens,9
40.74,-73.9,10,154,1.86,17.32,17.1,3.5,0,0.36,0.64,23,1,199,9,16,13,30,68,84,45,Queens,18
40.74,-73.9,11,135,1.59,17.14,15.71,3.72,0,0.26,0.73,23,1,199,9,16,13,30,68,84,45,Queens,23
40.74,-73.9,12,102,1.8,15.55,16.56,3.14,0,0.34,0.63,23,1,199,9,16,13,30,68,84,45,Queens,17
40.74,-73.9,13,114,1.58,16.84,15.17,3.64,0.02,0.32,0.65,23,1,199,9,16,13,30,68,84,45,Queens,10
40.74,-73.9,14,100,1.7,16.43,14.48,3.4,0.01,0.39,0.6,23,1,199,9,16,13,30,68,84,45,Queens,4
40.74,-73.9,15,93,1.86,16.38,15.84,3.19,0.02,0.31,0.69,23,1,199,9,16,13,30,68,84,45,Queens,13
40.74,-73.9,16,71,1.49,15.88,14.68,3.18,0,0.24,0.76,23,1,199,9,16,13,30,68,84,45,Queens,3
40.74,-73.9,17,95,1.64,18.1,17.18,3.28,0,0.32,0.68,23,1,199,9,16,13,30,68,84,45,Queens,1
40.74,-73.9,18,59,1.86,18.57,39.34,3.83,0.02,0.34,0.64,23,1,199,9,16,13,30,68,84,45,Queens,22
40.74,-73.9,19,50,1.82,15.96,13.58,3.26,0,0.42,0.58,23,1,199,9,16,13,30,68,84,45,Queens,12
40.74,-73.9,2,127,1.65,15.01,11.38,3.44,0,0.27,0.72,23,1,199,9,16,13,30,68,84,45,Queens,11
40.74,-73.9,20,67,1.7,12.72,51.3,2.49,0,0.39,0.61,23,1,199,9,16,13,30,68,84,45,Queens,29
40.74,-73.9,21,75,1.97,15.61,12.63,3.34,0,0.37,0.61,23,1,199,9,16,13,30,68,84,45,Queens,19
40.74,-73.9,22,103,1.95,15.84,13.37,3.42,0,0.3,0.7,23,1,199,9,16,13,30,68,84,45,Queens,16
40.74,-73.9,23,115,1.78,17.85,15.3,4.09,0,0.31,0.69,23,1,199,9,16,13,30,68,84,45,Queens,0
40.74,-73.9,3,111,1.78,13.98,10.7,3.18,0,0.21,0.78,23,1,199,9,16,13,30,68,84,45,Queens,24
40.74,-73.9,4,149,1.75,15.75,11.85,3.51,0,0.31,0.69,23,1,199,9,16,13,30,68,84,45,Queens,6
40.74,-73.9,5,246,1.71,18.91,13.96,4.76,0,0.34,0.65,23,1,199,9,16,13,30,68,84,45,Queens,20
40.74,-73.9,6,375,1.58,17.59,15.64,4.22,0,0.32,0.66,23,1,199,9,16,13,30,68,84,45,Queens,14
40.74,-73.9,7,375,1.69,17.5,18.97,3.65,0,0.46,0.54,23,1,199,9,16,13,30,68,84,45,Queens,8
40.74,-73.9,8,380,1.57,18.02,17.49,3.6,0,0.47,0.52,23,1,199,9,16,13,30,68,84,45,Queens,2
40.74,-73.9,9,232,1.95,16.76,17.05,3.39,0,0.31,0.69,23,1,199,9,16,13,30,68,84,45,Queens,15
40.74,-73.92,0,431,1.72,15.46,15.66,3.39,0,0.36,0.63,23,1,199,9,16,13,30,68,84,45,Queens,7
40.74,-73.92,1,392,1.62,14.42,14.62,3.02,0,0.43,0.56,23,1,199,9,16,13,30,68,84,45,Queens,9
40.74,-73.92,10,513,1.71,18.68,19.48,3.67,0,0.51,0.49,23,1,199,9,16,13,30,68,84,45,Queens,18
40.74,-73.92,11,380,1.61,18.48,19.9,3.61,0,0.52,0.47,23,1,199,9,16,13,30,68,84,45,Queens,23
40.74,-73.92,12,381,1.78,17.17,16.47,3.39,0,0.46,0.53,23,1,199,9,16,13,30,68,84,45,Queens,17
40.74,-73.92,13,331,1.63,18.65,18.12,3.8,0.01,0.52,0.47,23,1,199,9,16,13,30,68,84,45,Queens,10
40.74,-73.92,14,363,1.81,16.11,15.92,3.09,0,0.42,0.58,23,1,199,9,16,13,30,68,84,45,Queens,4
40.74,-73.92,15,270,1.8,17.74,19.01,3.62,0.01,0.39,0.6,23,1,199,9,16,13,30,68,84,45,Queens,13
40.74,-73.92,16,202,1.63,18.23,18.61,3.62,0,0.41,0.59,23,1,199,9,16,13,30,68,84,45,Queens,3
40.74,-73.92,17,233,1.78,19.47,25.67,3.75,0,0.39,0.61,23,1,199,9,16,13,30,68,84,45,Queens,1
40.74,-73.92,18,192,1.66,17.93,16.8,3.41,0.01,0.43,0.56,23,1,199,9,16,13,30,68,84,45,Queens,22
40.74,-73.92,19,190,1.9,15.88,14.96,2.99,0,0.43,0.56,23,1,199,9,16,13,30,68,84,45,Queens,12
40.74,-73.92,2,385,1.72,14.69,11.1,3.26,0,0.35,0.65,23,1,199,9,16,13,30,68,84,45,Queens,11
40.74,-73.92,20,201,1.92,15.93,13.41,3.39,0,0.44,0.56,23,1,199,9,16,13,30,68,84,45,Queens,29
40.74,-73.92,21,295,1.67,16.61,18.94,3.47,0,0.43,0.56,23,1,199,9,16,13,30,68,84,45,Queens,19
40.74,-73.92,22,375,1.73,16.1,13.79,3.31,0,0.43,0.57,23,1,199,9,16,13,30,68,84,45,Queens,16
40.74,-73.92,23,378,1.8,15.98,16.59,3.42,0,0.45,0.54,23,1,199,9,16,13,30,68,84,45,Queens,0
40.74,-73.92,3,301,1.69,15.73,11.47,3.54,0,0.37,0.62,23,1,199,9,16,13,30,68,84,45,Queens,24
40.74,-73.92,4,444,1.79,16.52,17.48,3.91,0,0.29,0.7,23,1,199,9,16,13,30,68,84,45,Queens,6
40.74,-73.92,5,608,1.63,17.58,14.88,4.15,0,0.41,0.58,23,1,199,9,16,13,30,68,84,45,Queens,20
40.74,-73.92,6,960,1.59,19.6,15.87,4.47,0,0.57,0.43,23,1,199,9,16,13,30,68,84,45,Queens,21
40.74,-73.92,7,955,1.51,20.05,21.25,4.18,0,0.57,0.43,23,1,199,9,16,13,30,68,84,45,Queens,8
40.74,-73.92,8,1001,1.8,18.5,21.31,3.4,0,0.6,0.4,23,1,199,9,16,13,30,68,84,45,Queens,2
40.74,-73.92,9,781,1.62,18.21,19.93,3.42,0,0.51,0.49,23,1,199,9,16,13,30,68,84,45,Queens,15
40.74,-73.93,0,151,1.79,16.77,13.58,3.85,0.01,0.41,0.58,54,1,221,30,23,19,65,30,89,97,Queens,7
40.74,-73.93,1,194,1.72,17.33,12.77,4.1,0,0.41,0.57,54,1,221,30,23,19,65,30,89,97,Queens,9
40.74,-73.93,10,182,1.78,17.28,20.28,3.6,0.02,0.39,0.59,54,1,221,30,23,19,65,30,89,97,Queens,18
40.74,-73.93,11,187,1.7,17.54,16.41,3.46,0.03,0.41,0.59,54,1,221,30,23,19,65,30,89,97,Queens,23
40.74,-73.93,12,176,1.77,18.25,25.07,3.81,0.03,0.39,0.6,54,1,221,30,23,19,65,30,89,97,Queens,17
40.74,-73.93,13,196,1.66,17.88,16.69,3.7,0.02,0.38,0.62,54,1,221,30,23,19,65,30,89,97,Queens,10
40.74,-73.93,14,211,1.65,16.39,15.82,3.5,0.02,0.38,0.59,54,1,221,30,23,19,65,30,89,97,Queens,4
40.74,-73.93,15,188,1.64,17.59,24.4,3.45,0.03,0.3,0.68,54,1,221,30,23,19,65,30,89,97,Queens,13
40.74,-73.93,16,151,1.64,16.55,15.35,2.92,0.03,0.37,0.61,54,1,221,30,23,19,65,30,89,97,Queens,3
40.74,-73.93,17,155,1.88,20.68,21.19,3.58,0.05,0.45,0.54,54,1,221,30,23,19,65,30,89,97,Queens,1
40.74,-73.93,18,125,1.78,18.89,17.99,3.51,0.02,0.49,0.5,54,1,221,30,23,19,65,30,89,97,Queens,22
40.74,-73.93,19,135,1.54,16.91,14.01,3.65,0.02,0.51,0.48,54,1,221,30,23,19,65,30,89,97,Queens,12
40.74,-73.93,2,123,1.7,17.04,11.79,4.24,0,0.42,0.55,54,1,221,30,23,19,65,30,89,97,Queens,11
40.74,-73.93,20,137,1.79,16.46,12.48,3.47,0.01,0.51,0.46,54,1,221,30,23,19,65,30,89,97,Queens,29
40.74,-73.93,21,128,1.59,18.84,14.27,4.23,0.02,0.46,0.52,54,1,221,30,23,19,65,30,89,97,Queens,19
40.74,-73.93,22,176,1.78,17.12,22.45,3.66,0.01,0.51,0.48,54,1,221,30,23,19,65,30,89,97,Queens,16
40.74,-73.93,23,211,1.54,18.43,14.75,4.1,0.01,0.51,0.47,54,1,221,30,23,19,65,30,89,97,Queens,0
40.74,-73.93,3,160,1.81,18,12.85,4.4,0.01,0.36,0.63,54,1,221,30,23,19,65,30,89,97,Queens,24
40.74,-73.93,4,241,1.71,18.56,18.1,4.54,0.03,0.26,0.74,54,1,221,30,23,19,65,30,89,97,Queens,6
40.74,-73.93,5,155,1.44,17.96,20.05,4.19,0.03,0.4,0.59,54,1,221,30,23,19,65,30,89,97,Queens,20
40.74,-73.93,6,183,1.49,17.65,14.45,4.04,0.01,0.47,0.51,54,1,221,30,23,19,65,30,89,97,Queens,21
40.74,-73.93,7,159,1.57,19.79,24.07,4.49,0.01,0.42,0.57,54,1,221,30,23,19,65,30,89,97,Queens,8
40.74,-73.93,8,210,1.71,19.13,17.66,3.65,0.01,0.56,0.43,54,1,221,30,23,19,65,30,89,97,Queens,2
40.74,-73.93,9,185,1.78,17.44,24.18,3.51,0.01,0.45,0.54,54,1,221,30,23,19,65,30,89,97,Queens,15
40.74,-73.94,0,14,2,19.63,16,5.11,0.07,0.36,0.57,54,1,221,30,23,19,65,30,89,97,Queens,7
40.74,-73.94,1,9,1.44,17.85,12.22,4.83,0,0.44,0.44,54,1,221,30,23,19,65,30,89,97,Queens,9
40.74,-73.94,10,24,1.75,30.18,20.79,7.02,0.21,0.5,0.42,54,1,221,30,23,19,65,30,89,97,Queens,18
40.74,-73.94,11,17,1.88,34.82,26,8.2,0.18,0.65,0.35,54,1,221,30,23,19,65,30,89,97,Queens,23
40.74,-73.94,12,30,1.57,29.72,21.3,6.32,0.23,0.37,0.6,54,1,221,30,23,19,65,30,89,97,Queens,17
40.74,-73.94,13,17,1.47,28.47,21.65,5.49,0.18,0.24,0.76,54,1,221,30,23,19,65,30,89,97,Queens,10
40.74,-73.94,14,17,1.47,20.08,18.71,4.29,0,0.41,0.59,54,1,221,30,23,19,65,30,89,97,Queens,4
40.74,-73.94,15,19,1.53,30.28,26.32,6.16,0.21,0.58,0.42,54,1,221,30,23,19,65,30,89,97,Queens,13
40.74,-73.94,16,19,2.05,32.66,27.84,6.32,0.21,0.63,0.37,54,1,221,30,23,19,65,30,89,97,Queens,3
40.74,-73.94,17,19,1.68,25.58,25,5.57,0.26,0.42,0.58,54,1,221,30,23,19,65,30,89,97,Queens,1
40.74,-73.94,18,15,1.73,26.7,19.53,4.85,0.2,0.6,0.4,54,1,221,30,23,19,65,30,89,97,Queens,22
40.74,-73.94,19,24,1.71,17.87,13.92,3.42,0,0.67,0.25,54,1,221,30,23,19,65,30,89,97,Queens,12
40.74,-73.94,2,10,1.3,22.47,12.5,5.74,0,0.6,0.4,54,1,221,30,23,19,65,30,89,97,Queens,11
40.74,-73.94,20,16,1.5,18.57,12.13,3.65,0,0.69,0.31,54,1,221,30,23,19,65,30,89,97,Queens,29
40.74,-73.94,21,21,1.43,16.62,12,2.95,0.05,0.43,0.52,54,1,221,30,23,19,65,30,89,97,Queens,19
40.74,-73.94,22,20,1.6,16.68,13.05,3.58,0,0.6,0.4,54,1,221,30,23,19,65,30,89,97,Queens,16
40.74,-73.94,23,18,1.61,26.06,19.33,6.53,0,0.61,0.33,54,1,221,30,23,19,65,30,89,97,Queens,0
40.74,-73.94,3,6,1,22.25,11.67,5.54,0,0.5,0.5,54,1,221,30,23,19,65,30,89,97,Queens,24
40.74,-73.94,4,11,1.82,34.92,15.09,8.46,0.18,0.82,0.18,54,1,221,30,23,19,65,30,89,97,Queens,6
40.74,-73.94,5,8,2.25,40.05,13.5,8.03,0.38,0.63,0.38,54,1,221,30,23,19,65,30,89,97,Queens,20
40.74,-73.94,6,7,1.29,41.95,22.71,10.57,0.29,0.71,0.29,54,1,221,30,23,19,65,30,89,97,Queens,21
40.74,-73.94,7,5,1,30.41,20,7.33,0,0.8,0.2,54,1,221,30,23,19,65,30,89,97,Queens,8
40.74,-73.94,8,19,1.37,25.13,16.74,5.2,0.21,0.53,0.47,54,1,221,30,23,19,65,30,89,97,Queens,2
40.74,-73.94,9,13,1.92,27.07,24.92,6.6,0.15,0.23,0.69,54,1,221,30,23,19,65,30,89,97,Queens,15
40.74,-73.95,0,351,1.85,18.43,13.51,4.16,0.01,0.54,0.44,54,1,221,30,23,19,65,30,89,97,Queens,7
40.74,-73.95,1,273,1.71,17.92,12.76,4.04,0.01,0.54,0.46,54,1,221,30,23,19,65,30,89,97,Queens,9
40.74,-73.95,10,93,1.52,21.93,15.44,4.2,0.06,0.52,0.47,54,1,221,30,23,19,65,30,89,97,Queens,18
40.74,-73.95,11,96,1.72,22.53,16.93,4.53,0.1,0.56,0.42,54,1,221,30,23,19,65,30,89,97,Queens,23
40.74,-73.95,12,101,1.51,22.67,18.14,5.02,0.07,0.66,0.32,54,1,221,30,23,19,65,30,89,97,Queens,17
40.74,-73.95,13,112,1.47,25.03,18.23,5.26,0.15,0.59,0.41,54,1,221,30,23,19,65,30,89,97,Queens,10
